Project_x,Hole,From_m,To_m,Alt_Group,Alt_Intensity,Alt_Style,Alt1,Alt1_Int,Alt2,Alt2_Int,Alt3,Alt3_Int,Alt4,Alt4_Int,Comments_x,Au_Best_ppm,Ag_Best_ppm,Cu_Best_ppm,Pb_Best_ppm,Zn_Best_ppm,RQD_m,RQD_Pct,Hardness,Weathering,Num_Fractures,Fractures_per_m,Fracture_Infill,Roughness,Shape,Comments_x,Colour,Oxidation,Foliation,QtzCarb_Replacement_Pct,Lith1_Group,Lith1,Lith1_Texture,Lith1_Bedding,Lith1_Volc_Txt1,Lith1_Volc_Txt2,Comments_y,Reading1,Reading2,Reading3,Avg_Reading,Comments_x,Min_Intensity,Min_Style,Min_Pct,VG,Min1,Min2,Min3,Comments_y,Bedding_Confidence,Bedding_Style,Bedding_Bed_Thickness,Bedding_Younging_Direction,Bedding_Angle_TCA,Bedding_Cleavage_Angle,Fabric1_Feature,Fabric1_Confidence,Fabric1_Intensity,Fabric1_Angle_TCA,Fabric2_Feature,Fabric2_Confidence,Fabric2_Intensity,Fabric2_Angle_TCA,Comments_x,Total_Pct_Vein,Vein1,Vein1_Pct,Vein1_Style,Vein1_Form,Vein1_Internal_Structure,Vein1_Pct_Sulphide,Vein1_Angle_TCA,Vein1_VG,Vein2,Vein2_Pct,Vein1_Grain_Size,Vein2_Style,Vein2_Form,Vein2_Internal_Structure,Vein2_Pct_Sulphide,Vein2_Angle_TCA,Vein2_VG,Vein3,Vein3_Pct,Vein3_Style,Vein3_Form,Vein3_Internal_Structure,Vein3_Pct_Sulphide,Vein3_Angle_TCA,Vein3_VG,Comments_y
GCL,KAD17-002,87.15,91.1,QtzCarb,4,VNE,QZ,4,,,,,,,Quartz vein,,,,,,,,,,,,,,,,WHITE,UO,NON,100,VN,VEIN,MASS,,,,"Quartz Vein, 	Top contact ~20°TCA. Dark grey-black massive quartz ±carbonate vein. Local inclusions of Qtz-flooded, fuchsite altered wall rock <20cm contain trace sulphides (Py).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,QC,98,IDV,NOD,ZON,0.5,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,massive vein makes up entire section
GCL,KAD17-002,91.1,116.12,FuQtzCarb,2,PER,QZ,2,CB,2,FU,2,,,,,,,,,,,,,,,,,,,GREEN,UO,MOD,10,UM,UM,GRAN,,,,"Ultramafic (UM). Dark grey to green. Weak pervasive quartz-carb fuchsite ±chlorite flooding. Moderate foliation subparallel TCA. Abundant thin, dark grey wispy smoky quartz veins and less common chunky milky quartz-carbonate veins. Thicker <3cm massive smoky quartz veins run sub-parallel TCA locally. Weak to moderate disseminated/blebby to subhedral pyrite (~5% locally), local thin pyrite stringers.",,,,,,1,BLP,3,FALSE,PY,CP,,"Weak to moderate disseminated/blebby to subhedral pyrite (~5% locally), local thin pyrite stringers.",,,,,,,,,,,,,,,,11,QC,5,IDV,NOD,COK,1,,FALSE,QZ,6,,STR,FOL,BAD,0.1,,FALSE,,,,,,,,FALSE,"Thin grey quartz stringer/flood (overprint texture?) veins, may be associ with increase in py +- trace cpy"
GCL,KAD17-002,116.12,122.75,ChlQtzCarb,5,PER,QZ,5,AB,3,CL,3,,,"Intense pervasive quartz, patchy intense albite alteration, and fracture controlled chlorite alteration.",,,,,,,,,,,,,,,,WHITE,UO,MOD,1,UM,FAULT,BRECCIA,,,,"Silicified Ultramafic(?)/Healed Fault Breccia (UM, FAULT). Massive to brecciated intensely silicified dark grey to black rock. Local relict texture preserved; elongate flattened banding evident in breccias clasts/wall rock fragments.Common massive quartz veins subparallel TCA. Intense proliferance of thin dark quartz stringers. Intense pervasive quartz, patchy intense albite alteration, and fracture controlled chlorite alteration. Abundant disseminated to blebby pyrite up to ~7% locally. Possible trace arsenopyrite? Darkness of quartz stringers may be associated with very fine grained sulphide but not easily visible.",,,,,,3,DIS,7,FALSE,PY,CP,AS,"Abundant disseminated to blebby pyrite up to ~7% locally. Possible trace arsenopyrite?
Darkness of quartz stringers may be associated with very fine grained sulphide but not easily visible",,,,,,,,,,,,,,,,20,QZ,10,IDV,NOD,ZON,0.5,,FALSE,QZ,10,,STR,,,1,,FALSE,,,,,,,,FALSE,"Common massive quartz veins subparallel TCA
	Intense proliferance of thin dark quartz stringers"
GCL,KAD17-002,122.75,128.2,Qtz,5,VNE,CL,3,,,,,,,,,,,,,,,,,,,,,,,,UO,NON,0,VN,VEIN,,,,,Massive multistage quartz vein. Contacts ~5-10° TCA; essentially drilling directly down dip. Relict wall rock textures locally preserved but totally silicified. Fracture controlled chlorite and graphite alteration towards lower contact. Trace pyrite,,,,,,1,DIS,0.1,FALSE,PY,,,,,,,,,,,,,,,,,,,95,QZ,95,IDV,,ZON,1,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-002,128.2,160.06,Carb,4,PER,CA,4,FU,1,,,,,,,,,,,,,,,,,,,,,GREY,UO,ST,15,UM,UM,BAND,,,,"Strained, intensely foliated (10-20° TCA) ultramafic rock. Foliation defined by alterating bands of calcite/carbonate (strong reaction to dilute HCl. Abundant disseminated pyrite, ~2-3%, possible trace arsenopyrite. Weak local trace fuchsite. **135 to 137 brass smears from drill bit on core",,,,,,3,DIS,3,FALSE,PY,,,"Abundant disseminated pyrite, ~2-3%, possible trace arsenopyrite.",,,,,,,FOL,HIGH,3,5,,,,,,1,QZ,1,IDV,,,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Bands of calcite/carb, not really veins"
GCL,KAD17-002,160.06,176,ChlCarb,3,PER,CL,3,CA,3,,,,,,,,,,,,,,,,,,,,,GREY,UO,WK,0,MAFIC,DYKE-MAFIC,MASS,,,,"Grey-blue, fine  grained, massive dyke. Sharp upper contact ~30° TCA, sub parallel to foliation. Weak to moderate foliation. Common quartz and calcite veins, 30 to 70° TCA, up to 12 cm thick. Moderate to strong chlorite calcite alteration. Abundant disseminated pyrite, up to 5% locally.",,,,,,3,DIS,3,FALSE,PY,,,,,,,,,,FOL,HIGH,2,5,,,,,,10,QC,10,IDV,NOD,COK,0.1,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-002,176,183.12,ChlCarbCal,4,VNE,CA,4,CL,1,CB,3,,,,,,,,,,,,,,,,,,,GREY,UO,WK,0,MIX,UM-MAFIC,MASS,,,,"Gradational (?) contact into massive green-grey rock with fragmental-looking, black, fine grained inclusions (sedimentary?) that appear to have been strained to brittle fracture. Calcite±pyrite veins favor these fractures but do not totally terminate at fragment boundaries. Common calcite±sulphide veins. Moderate vein envelope calcite alteration. Fine grained disseminated and euhedral pyrite, common vein hosted pyrite total ~5%. pXRF shots inconclusive to UM/M composition, local As to ~200 ppm",,,,,,3,VN,3,FALSE,PY,,,,,,,,,,FOL,HIGH,2,10,,,,,,5.5,CC,5,IDV,FOL,,3,,FALSE,PY,0.5,,STR,,,90,,FALSE,,,,,,,,FALSE,". 	Common calcite±sulphide veins. Discontinuous sulphide stringers"
GCL,KAD17-002,183.12,211.84,ChlCarbCal,4,PER,CA,4,CL,3,,,,,"strong banding (~5°TCA) defined by calcite-carbonate and lesser quartz
Strong chlorite-carbonate alteration, strong reaction to dilute HCl in wall rock and veins.",,,,,,,,,,,,,,,,GREY,UO,MOD,5,MIX,UM-MAFIC,BAND,,,,"Mixed UM/M. Strained grey-white rock, strong banding (~5°TCA) defined by calcite-carbonate and lesser quartz. Strong chlorite-carbonate alteration, strong reaction to dilute HCl in wall rock and veins.
	pXRF shots inconclusive to UM/M composition. Locally faulted, sheared along core axis. Clay and chlorite coat surfaces. Nearly1 m core loss ~201 m. Disseminated pyrite favors foliation planes, up to 2%",,,,,,2,DIS,2,FALSE,PY,,,"	Disseminated pyrite favors foliation planes, up to 2%",,,,,,,FOL,HIGH,3,8,,,,,,5,CC,5,IDV,FOL,MAS,3,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-002,211.84,224,ChlQtzCarb,4,VNE,QZ,3,CA,3,FU,1,CY,2,"Common clay alteration around faults, common rubble zones 
	Strong carbonate alteration, traces of fuchsite increase with depth.",,,,,,,,,,,,,,,,GREY,UO,ST,15,MIX,UM-MAFIC,BAND,,,,"Grey to greenish, blocky core. Carbonate bands vuggy and disintegrate contain euhedral calcite and quartz crystals. Common clay alteration around faults, common rubble zones. Strong carbonate alteration, traces of fuchsite increase with depth. Common disseminated pyrite, ~2%",,,,,,3,DIS,3,FALSE,,,,"	Common disseminated pyrite, ~3%",,,,,,,,,,,,,,,,20,QC,20,,,,0.25,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Carbonate bands vuggy and disintegrated contain euhedral calcite and quartz crystals.
Not veins so much as replacement texture"
GCL,KAD17-002,224,245.5,QtzCarb,2,PER,AB,2,FU,1,,,,,"Silica-carbonate alteration, local albite alteration. Increasing fuchsite content.",,,,,,,,,,,,,,,,GREEN,UO,ST,10,UM,UM-QC,,,,,"Ultramafic (possibly mixed). Competent  light green-grey rock. Silica-carbonate alteration, local albite alteration. Discontinuous and patchy smokey quartz veins, contain localtrace  trace Au at 225.8 m. Thin dark grey wispy quartz veinlets. Disseminated and vein hosted py 4% and trace cpy",,,,,,2,VN,4,TRUE,VG,PY,CP,"Disseminated and vein hosted py 4% and trace cpy
Discontinuous and patchy smokey quartz veins, contain local trace Au at 225.8 m.",,,,,,,,,,,,,,,,6.5,QZ,3,IDV,NOD,,0.1,,TRUE,QA,0.5,,IDV,,,0,,FALSE,QC,3,IDV,,,1,,FALSE,"	Discontinuous and patchy smokey quartz veins, contain local trace Au at 225.8 m.
	Thin dark grey wispy quartz veinlets"
GCL,KAD17-002,245.5,253.55,SerQtzCarb,3,PER,MS,3,QZ,2,CL,1,FU,1,"Tan-brownish massive, weakly quartz sericite±chlorite altered rock
	Local zones possible UM inclusion/mixing, patchy fuchsite.",,,,,,,,,,,,,,,,BROWN,UO,MOD,5,MAFIC,MAFIC,MASS,,,,"Upper contact diffuse and undulating, sub-parallel to core axis. Tan-brownish massive, weakly quartz sericite±chlorite altered rock. Local zones possible UM inclusion/mixing, patchy fuchsite.Trace disseminated pyrite. Common quartz stringers",,,,,,1,DIS,0.25,FALSE,PY,,,Common quartz stringers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-002,253.55,255.28,FuQtzCarb,2,PAT,FU,2,QZ,2,CB,2,,,Weak to moderate quartz carbonate fuchsite alteration.,,,,,,,,,,,,,,,,GREEN,UO,MOD,3,UM,UM-QC,BAND,,,,"Green to grey, diffuse contacts subparallel to core axis. Weak to moderate quartz carbonate fuchsite alteration.Undulating, discontinuous quartz-carbonate band/veinss, may contain pyrite. Disseminated pyrite±chalcopyrite up to 2%",,,,,,3,DIS,2,FALSE,PY,CP,,"Undulating, discontinuous quartz-carbonate band/veins, may contain pyrite
	Disseminated pyrite±chalcopyrite up to 2%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-002,255.28,256.78,SerQtzCarb,3,PER,MS,2,QZ,2,CL,1,FU,1,"Tan-brownish massive, weakly quartz sericite±chlorite altered rock
Patchy local fuchsite, trace pyrite",,,,,,,,,,,,,,,,BROWN,UO,WK,0,MAFIC,MAFIC,MASS,,,,"Upper contact diffuse and undulating, sub-parallel to core axis. Tan-brownish massive, weakly quartz sericite±chlorite altered rock. Patchy local fuchsite, trace pyrite.",,,,,,1,DIS,0.1,FALSE,PY,,,trace pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-002,256.78,257.76,SerQtzCarb,3,PER,MS,3,AB,1,,,,,"Moderate sericite, weakly albite altered",0.015,,,,,,,,,,,,,,,TAN,UO,MOD,0,DYK,DYKE-ALB,PHAN,,,,"Sharp, possibly chilled margins ~45°TCA. Elongate black fuzzy wisps <2mm aligned to margins of dyke. ?Biotite. Weakly albite altered, moderate sericite alteration. Trace pyrite.",0.436,,,0.436,,3,DIS,2,FALSE,PY,,,,,,,,,,,,,,,,,,,0.5,QZ,0.5,IDV,,,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-002,257.76,265,SerQtzCarb,3,PAT,MS,3,QZ,2,FU,1,,,"Dull brown to locally green quartz-sericite altered mafic/ultramafic
Patchy fuchsite locally.",,,,,,,,,,,,,,,,BROWN,UO,MOD,,MIX,UM-MAFIC,MASS,,,,Mixed zone? Dull brown to locally green quartz-sericite altered mafic/ultramafic. Patchy fuchsite locally.Trace pyrite,,,,,,1,DIS,0.1,FALSE,PY,,,"	Trace pyrite",,,,,,,,,,,,,,,,8,QC,8,IDV,FOL,VUG,0.1,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Locally vuggy, banding/veins"
GCL,KAD17-002,265,270,FuQtzCarb,4,PER,CB,4,FU,4,QZ,3,,,"Emerald green, quartz-carbonate fuchsite altered ultramafic. 
	Weak quartz-carb banding",,,,,,,,,,,,,,,,GREEN-EM,UO,MOD,10,UM,UM-QC,BAND,,,,"Emerald green, quartz-carbonate fuchsite altered ultramafic. Weak quartz-carb banding subparallel TCA. Common disseminated pyrite, trace chalcopyrite",,,,,,4,DIS,5,FALSE,PY,CP,,"Common disseminated pyrite, trace chalcopyrite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-003,12,45.9,TalcChlCal,3,PER,TA,3,CL,3,CA,3,,,talc-chlorite calcite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,DIS,0.1,FALSE,PY,,,,,,,,,,,,,,,,,,,1,QC,1,IDV,NOD,MAS,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"weak qtz-carb veining about 1 5cm vein per 3m run
mainly planer but weakly deformed"
GCL,KAD17-003,45.9,63.6,FuQtzCarb,3,PER,FU,3,CB,3,CL,2,MS,2,moderate FU-carb with weak chlorite and sericite,,,,,,,,,,,,,,,,GREEN,UO,MOD,5,UM,UM-QC,MASS,,,,mss foliated at 40 TCA,,,,,,3,DIS,0.5,FALSE,PY,CP,AS,weak sulfides <1% disseminates mainly py with cpy and asp or tet as fine grained and diss,,,,,,,,,,,,,,,,1.5,QC,1,IDV,DEF,MAS,0,,FALSE,QZ,0.5,,IDV,DEF,MAS,0.01,40,FALSE,,,,,,,,FALSE,"dom qt carb veins, fol'n parallel and weak sulfides
local black smoky qtz veins, No to weak sulfides"
GCL,KAD17-003,63.6,72.6,FuQtzCarb,3,PER,FU,3,CB,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,DIS,0.1,FALSE,PY,AS,AS,,,,,,,,FOL,HIGH,2,40,,,,,weak-mod fol development,4,QC,3,IDV,DEF,MAS,0.01,,FALSE,QZ,1,,IDV,DEF,MAS,,,FALSE,,,,,,,,FALSE,"dom qtz carb veins  deformed and dom fol'n parallel

mod black smoky qtz veins more patchy and blobby"
GCL,KAD17-003,72.6,76.25,TalcChlCal,3,PER,TA,2,CL,2,CA,2,,,weak alt'n in UM Bx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,DIS,0.01,FALSE,PY,,,,,,,,,,FOL,MOD,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-003,76.25,79.76,Albite,3,PER,AB,3,CB,3,QZ,2,MS,2,,,,,,,,,,,,,,,,,GREY,TO,WK,2,UM,UM,,,,,MSS UM,,,,,,2,DIS,0.01,FALSE,PY,CP,,,,,,,,,FOL,HIGH,2,60,,,,,weakly foliated interval,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-003,79.76,87.38,TalcChlCal,2,PER,TA,2,CA,2,CL,2,,,,,,,,,,,,,,,,,,,GREY,UO,MOD,,UM,UM-BX,,,,,,,,,,,2,DIS,0.01,FALSE,PY,CP,,V weak mineralization,,,,,,,FOL,HIGH,3,50,,,,,mod foloiation development,0.01,QC,0.01,IDV,NOD,MAS,0.01,90,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,variable ATCA from 90 to 45
GCL,KAD17-003,87.38,108.26,FuQtzCarb,4,PER,FU,3,CB,4,RU,3,,,FU color increasing to emerald green,,,,,,,,,,,,,,,,GREEN,UO,WK,40,UM,UM,,,,,mss UM with FU and qtz carb replacments,,,,,,3,DIS,2,FALSE,PY,CP,AS,fine grained diss sulfides py dominated,,,,,,,FOL,HIGH,2,40,,,,,weakly foliated,3,QC,2,IDV,DEF,MAS,0,,FALSE,QZ,1,,IDV,DEF,MAS,,,FALSE,,,,,,,,FALSE,"qtz-carb variable orientation fades in and out of teh carbonate replacment

more common black smoky qtz veins"
GCL,KAD17-003,108.26,116,QtzCarb,4,PER,CB,4,FU,2,MS,2,,,,,,,,,,,,,,,,,,,GREY,UO,WK,75,UM,UM,,,,,grey granualr carb dominated UM,,,,,,3,DIS,0.1,FALSE,PY,CP,AS,,,,,,,,FOL,HIGH,1,45,,,,,mss to weakly foliated,1.5,QC,1,IDV,NOD,BAD,0,42,FALSE,QZ,0.5,,IDV,DEF,,,,FALSE,,,,,,,,FALSE,"20cm wide qtz-carb vein

narrower grey qtz veins at higher angle to CA"
GCL,KAD17-003,116,128.2,FuQtzCarb,5,PER,FU,5,CB,5,,,,,emerald green FU alt'n,,,,,,,,,,,,,,,,GREEN-EM,UO,WK,25,UM,UM,MASS,,,,,,,,,,,,,,,,,,,,,,,,FOL,HIGH,2,60,,,,,weak fabric development,5,QC,5,IDV,DEF,MAS,0.01,80,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,VG associated with qtz carb veins and VG on or near selvages of veins
GCL,KAD17-003,128.2,128.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOID,VOID,,,,,"Rubble filled stope of FU alteration and tacl-chrloite-cc alt UM, Not sampled, no confidence in the samples origins.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-003,128.8,144.4,,,,,,,,,,,,Mixed,,,,,,,,,,,,,,,,,,,,FILL,BOULDER,,,,,"Rubble filled stope of FU alteration and tacl-chrloite-cc alt UM, Not sampled, no confidence in thh samples origins.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-004,0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,GREY,TO,,,OVB,OVB,,,,,Overburden  angular rubble  mixed rock types,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-004,4.5,9,ChlCarbCal,4,PER,QZ,3,,,,,,,Pervasive chlorite-carbonate-calcite alteration.  Silicification related to prevalent (~40%) quartz carbonate veining throughout interval.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,QC,40,SHT,DEF,MAS,,45,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Zone contains >40% laminated quartz-carbonate veins 45 degrees to core axis (parallel to foliation).  Veins locally boudinaged. Occassional en-echelon veins x-cut rock fabric
GCL,KAD17-004,9,27.1,TalcChlCal,3,PER,TA,3,CB,4,CL,1,,,Talc-Chlorite-Calcite alteration.  Local zones of green-yellow intense iron/magnesium carbonate replacement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,QC,5,STW,DEF,ZON,,,FALSE,QC,2,,STW,DEF,BAD,1,45,FALSE,,,,,,,,FALSE,"Two vein types: 1) Translucent grey-white sheared, deformed (occassionally boudinaged, sheared) quartz+-carbonate veins throughout interval.  Most veins parallel to foliation (45 degrees TCA).  2) Less common (1-5cm) translucent to milky white deformed/sh"
GCL,KAD17-004,27.1,58.4,TalcChlCal,3,PAT,QZ,3,CB,3,CA,3,TA,3,"Zone of intense pervasive qtz+cb+talc+-chlorite alteration.  Patchy zones of intense yellow-green iron/magnesium? carbonate alteration.  Some patchy cb alteration occurs as yellow-brown halos to thin, fracture controlled qtz stringers",,,,,,,,,,,,,,,,GREY,TO,WK,30,UM,UM-QC,MASS,,,,"Dark grey, predominantly fine grained rock with moderate-strong deformation and intense quartz carbonate replacement (30% overall).  Interval comprises common broken zones (fault zones?), ""pervasive"" mod to int deformed cm scale qtz-cb vein stockworks. Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,QC,30,STW,DEF,ZON,0,45,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Fine grained, opaque-white 0.2-2 cm wide, deformed qtz-cb veins across interval.   Larger (~2cm) qtz>cb veins occur 45 degrees TCA.  Cb>Qtz veins commonly intensely defomed, sheared, transposed."
GCL,KAD17-004,58.4,71.25,SerQtzCarb,4,PER,QZ,4,CB,2,MS,3,AB,3,Pervasive qtz>sericite+cb altered interval.  Patchy grey coloured silica (possibly albite??) replacement of protolith. Trace disseminated pyrite throughout.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-004,71.25,80.28,ChlCarbCal,3,PER,QZ,2,CB,3,CA,3,CL,3,"Pervasive qtz-cb-calcite-chlorite alteration.  Correlates with zone of darker grey, higher strain, common shear fabrics and crenulation cleavage.  10% qtz-cb veins boudins within fabric.  Trace pyrite throughout.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,QC,10,STW,DEF,BAD,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Zone of discontinuous, deformed, sheared qtz-cb veins/boudins.  Commonly parallel to fabric, less common cross cutting."
GCL,KAD17-004,80.28,92.85,QtzCarb,3,PER,QZ,3,CB,4,MS,3,,,"Pervasive,mod-strong qtz-cb+-sericite alteration.  Patchy intense carbonate ankerite replacement throughout interval (selective replacement?  Local zones with patchy intense fuchsite cb alteration (appear to be clasts of fuchsitic cb material?)",,,,,,,,,,,,,,,,GREY,UO,WK,5,UM,UM,GRAN,,,,"Relatively massive, largely competent fine grained unit with weak foliation.Unit contains a number of decimetre scale breccia zones comprising sub cm sized angular qtz-cb altered boudins.",,,,,,1,DIS,0.1,FALSE,PY,,,Fine grained euhedral dissem py noted within interval,,,,,,,,,,,,,,,,2,QC,2,STW,DEF,BAD,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Generally sub cm milky-pearly white sheared/deformed qtz+-cb veins.  Veins are broken, dislocated, brecciated, sigmoidal.  Wallrock inclusions and alteration noted within veins.  Some veins appear to be multistage.  89.85-90.5 comprises ~0.5 m of milky wh"
GCL,KAD17-004,92.85,108,Qtz,4,PER,QZ,4,,,,,,,Pervasive silicification,,,,,,,,,,,,,,,,GREY,UO,WK,0,MAFIC,MAFIC,BAND,,,,"Dark grey, weakly foliated, very fine to fine grained massive unit.  Subtle banding and black carbonaceous laminae.  Qtz-bio-chl? composition. Pervasive silicification, disseminated euhedral pyrite throughout (locally up to 5%). Trace euhedral arsenopyrit",,,,,,3,DIS,2,FALSE,PY,AS,,"~1-2% fine grain euhedral dissem py, rare trace dissem fine euhedral as",,,,,,,,,,,,,,,,1,QZ,1,STR,BUD,MAS,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"~1 to 2% sheared and deformed qtz veins/boudins (~1 per metre, sub cm width).  Veins appear partially recrystallized."
GCL,KAD17-004,108,115,TalcChl,3,PER,CB,3,,,,,,,"Pervasive, moderate talc-chl-cb alteration throughout.  Textural replacement.",,,,,,,,,,,,,,,,GREY,UO,MOD,10,UM,UM-BX,BRECCIA,,,,Light grey to grey-green deformed/sheared/brecciated ultramafic derived unit with mod talc-cb-chl alteration throughout.,,,,,,0,,,FALSE,,,,No sulphide/mineralization observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-004,115,133.1,Qtz,4,PER,AB,3,CB,3,FU,2,,,"Pervasive, locally strong silicification throughout interval.  Patchy intense grey coloured albite alteration (predominantly 117-121).   Patchy zones with wispy chlorite-fuchsite alteration. Patchy cb alteration occuring predominantly as bands parallel to",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,DIS,2,FALSE,PY,CP,,Zone contains approx 2% dissem pu throughout with locally up to 5% dissem py.  Minor trace chalcopyrite.  Sulphides in some instances appear to be related to micro fractures/thin wispy chlorite.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-004,133.1,134.6,FuQtzCarb,4,PER,FU,4,QZ,3,CB,4,,,"Pervasive, strong emerald green carb-fuchsite alteration",,,,,,,,,,,,,,,,GREEN-EM,TO,WK,10,SLAB,UM,GRAN,,,,"Light emerald green coloured, fuchsite-cb altered ultramafic, granular texture.  Cross cut by a network of fine 2-10mm qtz-cb veinlets.",,,,,,0,,,FALSE,,,,No sulphide/mineralization observed,,,,,,,,,,,,,,,,2,QC,2,STW,DEF,ZON,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Thin qtz-cb veinlet forming stockwork within cb-fuch altered UM
GCL,KAD17-004,134.6,146.02,Qtz,5,PER,CL,2,FU,3,CB,4,,,Mafic? Protolith has been intensely silicified.  Some remnant wispy Chl throughout.  Ultramafic rock is emerald green from mod-strong cb-fuchsite alteration.,,,,,,,,,,,,,,,,GREY,TO,WK,10,FILL,GRAVEL,GRAN,,,,"STOPE: Containing a mixture of fill material which appears to include metre scale boulders or blast material.  Poor core recovery.  Zones of highly blockky core.  Interval comprises grey, strongly foliated, intensely silificified mafic and lesser cb-fuchs",,,,,,2,DIS,1,FALSE,PY,,,Disseminated pyrite occurs within mafic? Rocks within stope.,,,,,,,,,,,,,,,,2,QC,2,STW,BUD,ZON,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Stope containing mixed rock units: intensely altered mafic? & emerald green cb-fuchsite altered UM.  Both rock types x-cut by thin (mm scale) qtz-cb stockworks.  Mafic rock also comprises boudinages, sygmoidal translucent white qtz veining."
GCL,KAD17-004,146.02,146.75,FuQtzCarb,3,PER,FU,4,CB,4,,,,,Pervasive emerald green cb-fuchhsite alteration.,0.052,,,,,,,,,,,,,,,GREEN-EM,TO,WK,20,SLAB,UM,GRAN,,,,Boulder or rock slab within stope.  Comprises emerald green cb-fuchsite altered UM.,0.795,,,0.795,,1,DIS,0.1,FALSE,,,,"Vey rare, trace dissem py",,,,,,,,,,,,,,,,2,QC,2,STW,DEF,ZON,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Thin, 5-10mm qtz-cb vein stockwork occuring through fu-cb altered UM.  One prevalent vein set 45 degrees TCA"
GCL,KAD17-004,146.75,149.15,QtzCarb,4,PER,CB,4,QZ,3,FU,4,,,Mixed zone of fill material.  Qtz-cb altered mafic and cb-fuchsite altered UM.,0.26,,,,,,,,,,,,,,,GREY,TO,WK,5,FILL,BOULDER,,,,,Inteval comprises mixed material including a yellow-brown intensely cb-qtz altered mafic?? With minor fuchsite and a very small ~10cm zone of emerald green cb-fuchsite altered UM.  MIXED fill material.,0.667,,,0.667,,,,,,,,,,,,,,,,,,,,,,,,,1,QC,1,STW,DEF,ZON,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Stockwork of mm scale qtz-cb veinlets within mixed fill.
