Project,Hole,From_m,To_m,Alt_Group,Alt_Intensity,Alt_Style,Alt1,Alt1_Int,Alt2,Alt2_Int,Alt3,Alt3_Int,Alt4,Alt4_Int,Alt5,Alt5_Int,Comments,Relog,Logger,Timestamp
GCL,KAD17-007,136.9,138.11,NA,NA,,,,,,,,,,,,,0,Blackwell,4/16/2017
GCL,KAD17-007,138.11,145,FuQtzCarb,3,PER,FU,3,CB,4,QZ,4,RU,2,,,,0,Blackwell,4/16/2017
GCL,KAD17-007,145,146.72,QtzCarb,3,PER,CB,4,QZ,4,FU,2,CL,2,,,,0,Blackwell,4/16/2017
GCL,KAD17-007,146.72,153,FuQtzCarb,3,PER,FU,3,CB,3,QZ,3,CL,2,,,,0,Blackwell,4/16/2017
GCL,KAD17-007,153,160.3,FuQtzCarb,4,PER,FU,4,QZ,4,CB,4,RU,2,,,,0,Blackwell,4/16/2017
GCL,KAD17-007,160.3,162.66,QtzCarb,4,PER,CB,4,QZ,4,MS,2,CL,2,,,,0,Blackwell,4/16/2017
GCL,KAD17-007,162.66,170.1,FuQtzCarb,3,PER,FU,3,CB,4,QZ,4,CL,2,MS,2,,0,Blackwell,4/16/2017
GCL,KAD17-007,170.1,173.1,Albite,3,PER,AB,3,CB,3,CL,2,,,,,,0,Blackwell,4/16/2017
GCL,KAD17-007,173.1,176.73,TalcChl,3,PER,CL,4,TA,3,,,,,,,No rxn to HCl,0,Blackwell,4/16/2017
GCL,KAD17-007,176.73,178.1,NA,NA,,,,,,,,,,,,,0,Blackwell,4/16/2017
GCL,KAD17-007,178.1,182.05,Albite,4,PER,AB,4,CB,2,CL,2,FU,2,,,Dominantly albite alteration. Weak fuchsite and chlorite alteration in mixed ultramafic domains.,0,Blackwell,4/16/2017
GCL,KAD17-007,182.05,183.48,ChlCarb,4,PER,CL,3,CB,4,TA,2,,,,,,0,Blackwell,4/16/2017
GCL,KAD17-007,183.48,221.7,TalcChl,4,PER,CL,4,TA,3,CB,3,,,,,,0,Blackwell,4/16/2017
GCL,KAD17-007,221.7,224,ChlCarb,4,PER,CL,4,CB,4,TA,1,QZ,2,,,,0,Blackwell,4/17/2017
GCL,KAD17-007,224,229.68,ChlQtzCarb,3,PER,CL,3,CB,4,QZ,3,MS,3,,,,0,Blackwell,4/17/2017
GCL,KAD17-007,229.68,234.26,FuQtzCarb,3,PER,FU,3,QZ,4,CB,4,AB,3,,,Dominant fu-qtz-carb alteration with lesser albite altered dykes/boudins (strongly or intensely albite altered).,0,Blackwell,4/17/2017
GCL,KAD17-007,234.26,237.06,FuQtzCarb,4,PAT,AB,5,QZ,4,CB,4,FU,4,,,Strong to intense patchy albite alteration and strong fuchsite-qtz-carb alteration. Albite alteration localized in the dyke facies and FuQtzCarb in the um facies.,0,Blackwell,4/17/2017
GCL,KAD17-007,237.06,242.6,FuQtzCarb,3,PER,CB,4,QZ,3,FU,3,CL,2,,,,0,Blackwell,4/17/2017
GCL,KAD17-007,242.6,252.2,QtzCarb,4,PER,CB,4,QZ,3,FU,2,CL,3,,,,0,Blackwell,4/17/2017
GCL,KAD17-007,252.2,258.45,ChlCarb,4,PER,CL,4,CB,3,QZ,3,TA,1,,,,0,Blackwell,4/17/2017
GCL,KAD17-007,258.45,260.75,QtzCarb,3,PER,CB,4,QZ,3,CL,2,FU,1,,,,0,Blackwell,4/17/2017
GCL,KAD17-007,260.75,276.59,FuQtzCarb,3,PER,CB,4,QZ,3,FU,2,CL,2,,,,0,Blackwell,4/17/2017
GCL,KAD17-007,276.59,286.29,QtzCarb,3,PER,CB,4,QZ,3,FU,1,CL,2,,,,0,Blackwell,4/17/2017
GCL,KAD17-007,286.29,291.87,Albite,3,PER,AB,4,CB,4,QZ,4,FU,2,CL,2,Dominant albite alteration with domains of FuQtzCarb altn in ultramafic enclaves.,0,Blackwell,4/17/2017
GCL,KAD17-007,291.87,294.53,QtzCarb,4,PER,CB,4,QZ,4,FU,2,CL,2,,,,0,Blackwell,4/17/2017
GCL,KAD17-007,294.53,305.75,QtzCarb,3,PER,CB,4,QZ,3,MS,2,CL,2,FU,2,,0,Blackwell,4/18/2017
GCL,KAD17-007,305.75,309,SerQtzCarb,3,PER,MS,4,CB,3,QZ,2,CL,2,,,,0,Blackwell,4/18/2017
GCL,KAD17-008,4.63,22.3,ChlQtzCarb,2,PER,AB,2,CL,3,QZ,2,CB,2,,,Weak albitization. Pervasive weak quartz carb alt,0,Stubley,4/18/2017
GCL,KAD17-008,22.3,28.44,ChlQtzCarb,2,PER,CL,3,AB,2,QZ,2,CB,2,,,Increase in chlorite alteration localised to mudstone,0,Stubley,4/18/2017
GCL,KAD17-008,28.44,30.25,ChlQtzCarb,4,VNE,QZ,4,CB,4,QZ,2,CB,2,,,,0,Stubley,4/18/2017
GCL,KAD17-008,30.25,34.25,QtzCarb,3,FRC,QZ,3,CB,3,CL,3,,,,,,0,Stubley,4/18/2017
GCL,KAD17-008,34.25,49.95,ChlQtzCarb,3,PER,QZ,2,CB,2,CL,2,FU,1,,,"Moderate quartz-carb alt, moderate chlorite throughout, possible trace fuchsite increasing with depth",0,Stubley,4/19/2017
GCL,KAD17-008,49.95,56.9,ChlQtzCarb,4,PER,QZ,4,CB,3,MS,2,,,,,Strong chlorite-quartz carbonate ± sericite alteration,0,Stubley,4/19/2017
GCL,KAD17-008,56.9,60,SerQtzCarb,3,PER,QZ,3,CB,3,MS,2,,,,,"Decreased chlorite, moderate quartz- carbonate alteration.",0,Stubley,4/19/2017
GCL,KAD17-008,60,61.06,QtzCarb,2,PER,QZ,2,CB,2,,,,,,,"Massive, very fine-grained, pale brown to tan quartz-carbonate altered rock.",0,Stubley,4/19/2017
GCL,KAD17-008,61.06,85.16,FuQtzCarb,4,PAT,FU,3,CB,4,QZ,4,CL,2,,,"Strongly quartz-carbonate±chlorite altered, patchy moderate to strong local fuchsite alteration",0,Stubley,4/19/2017
GCL,KAD17-008,85.16,145.75,TalcChl,5,PER,CL,5,TA,5,CB,4,,,,,"Black to grey, strongly foliated, strongly talc-chlorite-carbonate altered ultramafic.
Gradational increase and decrease of talc-chlorite intensity at top and bottom of intervals.",0,Stubley,4/19/2017
GCL,KAD17-008,145.75,156,ChlQtzCarb,3,PER,QZ,3,CB,3,CL,2,FU,1,,,"Gradual decrease of talc chlorite intensity
Gradual appearance of fuchsite from 154 to end of interval",0,Stubley,4/19/2017
GCL,KAD17-008,156,179.15,FuQtzCarb,4,PER,FU,4,QZ,4,CB,4,AB,2,,,"Green and white, mottled to banded, strongly fuchsite-quartz carbonate altered ultramafic.
	Common distorted quartz- carb veins/bands.
Albite vein/vein envelope alteration",0,Stubley,4/20/2017
GCL,KAD17-008,179.15,180.44,NA,NA,,,,,,,,,,,,Void,0,Unknown,9/3/2017
GCL,KAD17-008,180.44,182.68,FuQtzCarb,4,PER,QZ,4,CB,4,AB,2,,,,,"mottled to banded, strongly fuchsite-quartz carbonate altered",0,Unknown,4/20/2017
GCL,KAD17-008,182.68,188.46,FuQtzCarb,4,PER,QZ,4,CB,4,FU,4,AB,3,,,,0,Unknown,4/20/2017
GCL,KAD17-008,188.46,194.16,FuQtzCarb,2,PAT,QZ,4,CB,4,FU,2,,,,,"Brown – greenish quartz carbonate altered ultramafic.
	Distorted quartz carbonate bands/veins throughout.
Fuchsite decreases with depth",0,Unknown,4/20/2017
GCL,KAD17-008,194.16,205.1,ChlQtzCarb,3,PER,QZ,3,CB,4,CL,3,,,,,,0,Unknown,4/20/2017
GCL,KAD17-008,205.1,213.93,NA,NA,,,,,,,,,,,,Stope Fill,0,Stubley,9/3/2017
GCL,KAD17-008,213.93,218.8,ChlQtzCarb,4,PER,QZ,4,CB,4,CL,2,,,,,"Quartz carbonate chlorite altered massive ultramafic.
Pale grey to greenish brown, possible trace fuchsite.",0,Stubley,4/21/2017
GCL,KAD17-008,218.8,239,FuQtzCarb,3,PAT,FU,3,QZ,4,CB,4,CL,1,,,,0,Stubley,4/21/2017
GCL,KAD17-008,239,268.36,ChlQtzCarb,3,PER,QZ,3,CB,3,CL,3,,,,,,0,Stubley,4/22/2017
GCL,KAD17-008,268.36,279.65,FuQtzCarb,4,PER,QZ,4,CB,4,FU,4,,,,,"Green, strongly fuchsite quartz carbonate altered massive ultramafic",0,Stubley,4/22/2017
GCL,KAD17-008,279.65,289.3,ChlQtzCarb,2,PER,QZ,2,CB,2,CL,1,AB,1,FU,2,,0,Stubley,4/22/2017
GCL,KAD17-008,289.3,312.4,FuQtzCarb,5,PER,QZ,5,CB,5,FU,4,,,,,,0,Stubley,4/22/2017
GCL,KAD17-008,312.4,329.5,ChlQtzCarb,3,PER,QZ,2,CB,3,CL,2,MS,2,,,,0,Stubley,4/22/2017
GCL,KAD17-008,329.5,357,SerQtzCarb,3,PER,QZ,3,MS,3,CB,3,,,,,"Moderate to strong quartz-sericite-carbonate alteration, may be associated with weakly to moderately disseminated pyrite",0,Stubley,4/22/2017
GCL,KAD17-009,4.25,12.03,ChlCarbCal,3,PER,CL,4,CA,2,CB,2,,,,,,0,Blackwell,4/21/2017
GCL,KAD17-009,12.03,12.68,ChlCarbCal,4,PER,CL,4,CA,4,,,,,,,,0,Blackwell,4/22/2017
GCL,KAD17-009,12.68,20.48,Chl,3,PER,CL,3,QZ,3,CA,2,,,,,Chlorite-quartz alteration with very weak calcite locally,0,Blackwell,4/22/2017
GCL,KAD17-009,20.48,42.96,Albite,2,PAT,AB,2,CL,2,CA,1,,,,,Patchy albite alteration,0,Blackwell,4/22/2017
GCL,KAD17-009,42.96,46.45,Albite,2,FRC,AB,2,CL,2,,,,,,,Weak fracture controlled albite alteration,0,Blackwell,4/22/2017
GCL,KAD17-009,46.45,51.84,Graph,3,SEL,GR,3,CL,2,AB,2,CA,1,,,Graphite + trace calcite in mudstone domains and albite + weak chlorite in sandstone domains.,0,Blackwell,4/22/2017
GCL,KAD17-009,51.84,58.22,Albite,2,PER,AB,2,CL,2,CB,3,QZ,2,,,Weak carb-quartz alteration and patchy albite alteration,0,Blackwell,4/22/2017
GCL,KAD17-009,58.22,59.35,Graph,4,PER,GR,4,CA,2,,,,,,,,0,Blackwell,4/22/2017
GCL,KAD17-009,59.35,69.65,QtzCarb,3,PAT,CB,3,QZ,2,GR,2,CA,1,,,,0,Blackwell,4/22/2017
GCL,KAD17-009,69.65,72.73,Graph,4,PER,GR,4,CL,2,CB,2,,,,,Graphitic mudstone and quartz-carb altered sandstone interbeds.,0,Blackwell,4/22/2017
GCL,KAD17-009,72.73,79.12,QtzCarb,3,PER,CB,3,QZ,3,FU,2,CL,3,,,Moderate quartz-carb alteration with weak fuchsite.,0,Blackwell,4/23/2017
GCL,KAD17-009,79.12,81.09,Albite,2,SEL,AB,2,CL,2,GR,3,,,,,Weak albitic alteration of sandstone/mafic domains and graphitic mudstone domains.,0,Blackwell,4/23/2017
GCL,KAD17-009,81.09,82,Albite,4,PER,AB,4,GR,3,,,,,,,,0,Blackwell,4/23/2017
GCL,KAD17-009,82,83,Graph,3,PER,GR,3,QZ,3,,,,,,,,0,Blackwell,4/23/2017
GCL,KAD17-009,83,108,Albite,3,PER,AB,4,GR,3,CA,1,,,,,Pervasive albite alteration and graphitic alteration of mudstone matrix. Weak rxn to HCl but decreases towards the end of the interval.,0,Blackwell,4/23/2017
GCL,KAD17-009,108,109.16,Albite,4,PER,AB,4,GR,2,,,,,,,,0,Blackwell,4/23/2017
GCL,KAD17-009,109.16,125.97,Albite,4,PER,AB,4,QZ,2,CB,2,,,,,"Strong albite alteration - very hard siliceous rocks, and possible muting of textures.",0,Blackwell,4/23/2017
GCL,KAD17-009,125.97,128.7,Graph,5,PER,GR,5,QZ,4,,,,,,,"Massive, intense graphite zone. Pyrite clots surrounded by quartz.",0,Blackwell,4/23/2017
GCL,KAD17-009,128.7,130.92,Albite,4,PER,AB,4,QZ,2,GR,2,,,,,Strong pervasive albite alteration and intense disseminated,0,Blackwell,4/23/2017
GCL,KAD17-009,130.92,131.49,Graph,4,PER,GR,4,QZ,4,,,,,,,,0,Blackwell,4/23/2017
GCL,KAD17-009,131.49,151.93,Albite,4,PER,AB,4,QZ,3,GR,3,,,,,,0,Blackwell,4/24/2017
GCL,KAD17-009,151.93,158.87,Albite,2,PAT,AB,2,QZ,2,CB,3,GR,2,,,,0,Blackwell,4/24/2017
GCL,KAD17-009,158.87,172.29,ChlCarb,3,PER,CL,3,CB,3,FU,1,,,,,Pervasive to banded chlorite alteration may be accentuating bedded primary texture.,0,Blackwell,4/24/2017
GCL,KAD17-009,172.29,173.89,QtzCarb,4,PER,QZ,4,CB,2,FU,1,,,,,,0,Blackwell,4/24/2017
GCL,KAD17-009,173.89,178.89,QtzCarb,4,PER,QZ,4,CB,2,FU,1,,,,,,0,Blackwell,4/25/2017
GCL,KAD17-009,178.89,186.14,Qtz,4,PER,QZ,4,FU,2,CB,2,,,,,Strong to moderate pervasive quartz alteration (+- carbonate +- albite); very hard rocks. Very weak fuchsite dusting.,0,Blackwell,4/25/2017
GCL,KAD17-009,186.14,188.39,QtzCarb,4,PER,QZ,4,CB,2,FU,2,,,,,Pervasive quartz +- carbonate alteration. Weak pervasive fuchsite dusting.,0,Blackwell,4/25/2017
GCL,KAD17-009,188.39,195.68,QtzCarb,3,PER,CB,3,QZ,2,FU,1,CL,2,,,"Pervasive quartz- carbonate alteration. 	Weak to trace fuchsite. 	Foliation parallel weak chlorite alteration.",0,Blackwell,4/25/2017
GCL,KAD17-009,195.68,203,QtzCarb,3,PER,CB,4,QZ,2,CL,2,,,,,Pervasive quartz-carbonate alteration +- weak chlorite alteration.,0,Blackwell,4/25/2017
GCL,KAD17-009,203,208.4,QtzCarb,4,PER,CB,4,QZ,4,CL,2,MS,2,,,"Pervasive quartz-carbonate alteration, weak fracture controlled chlorite alteration; weak sericitic alteration near the base of this interval.",0,Blackwell,4/25/2017
GCL,KAD17-009,208.4,234,TalcChlCal,3,PER,CB,3,TA,3,CL,4,CA,3,,,Talc zone are patchy but increase in intensity downhole,0,Blackwell,4/25/2017
GCL,KAD17-009,234,307.5,TalcChlCal,4,PER,CL,4,CB,2,CA,3,TA,3,MS,,Possible weak sericite alteration in the last 50cm of core.,0,Blackwell,4/27/2017
GCL,KAD17-010,6,80,ChlCarbCal,4,SEL,CA,4,QZ,4,CL,4,AB,1,,,"Silicic (possible Alb??) locally selective to matte grey +- varioles, chlorite in darker interbands.
Strong reaction to HCl",0,Stubley,4/24/2017
GCL,KAD17-010,80,95.7,ChlQtzCarb,4,PER,CL,3,QZ,2,CB,2,,,,,"Calcite alteration drops off ~ 80 m, chlorite quartz carbonate picks up, strong quartz banding parallel to foliation.",0,Stubley,4/24/2017
GCL,KAD17-010,95.7,111.3,FuQtzCarb,4,PAT,FU,3,QZ,4,CB,4,CL,1,,,,0,Stubley,4/24/2017
GCL,KAD17-010,111.3,114.9,NA,NA,,,,,,,,,,,,VOID,0,Stubley,9/3/2017
GCL,KAD17-010,114.9,129,ChlQtzCarb,3,PER,QZ,3,CB,3,CL,2,TA,1,,,"Massive to banded, strongly foliated chlorite-quartz-carbonate±minor talc altered ultramafic",0,Stubley,4/24/2017
GCL,KAD17-010,129,135.46,FuQtzCarb,3,PER,QZ,4,CB,4,FU,3,,,,,"Green, moderately fuchsite-quartz carbonate altered ultramafic.
Quartz carb veins/ bands up to 30% of rock",0,Stubley,4/24/2017
GCL,KAD17-010,135.46,147.1,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,3,,,,,"chlorite-quartz-carbonate±minor talc altered ultramafic.
Dark green chlorite±talc wisps  between massive rock and quartz-carb flooding/veins.",0,Stubley,4/24/2017
GCL,KAD17-010,147.1,151.25,ChlCarb,5,FRC,CL,4,CY,3,MS,3,,,,,,0,Stubley,4/24/2017
GCL,KAD17-010,151.25,158.08,FuQtzCarb,4,PER,FU,4,QZ,4,CB,4,,,,,moderately to strongly fuchsite-quartz carbonate altered ultramafic.,0,Stubley,4/24/2017
GCL,KAD17-010,158.08,165.4,FuQtzCarb,3,PER,QZ,3,CB,4,FU,2,,,,,,0,Stubley,4/25/2017
GCL,KAD17-010,165.4,169.4,SerQtzCarb,5,FRC,QZ,5,MS,3,CB,4,,,,,,0,Stubley,4/25/2017
GCL,KAD17-010,169.4,188,FuQtzCarb,3,PER,QZ,3,FU,2,CB,3,,,,,,0,Stubley,4/25/2017
GCL,KAD17-010,188,198,QtzCarb,4,PER,QZ,4,CB,4,FU,1,,,,,,0,Stubley,4/25/2017
GCL,KAD17-010,198,215,FuQtzCarb,5,PER,FU,5,QZ,5,CB,5,,,,,,0,Stubley,4/26/2017
GCL,KAD17-010,215,240,ChlQtzCarb,3,PAT,CB,4,QZ,3,CL,3,TA,1,,,,0,Unknown,4/26/2017
GCL,KAD17-010,240,246,FuQtzCarb,3,PAT,FU,3,QZ,4,CB,4,AB,2,,,,0,Unknown,4/26/2017
GCL,KAD17-010,246,246.82,Albite,4,PER,AB,4,,,,,,,,,,0,Unknown,4/26/2017
GCL,KAD17-010,246.82,251.92,FuQtzCarb,4,PAT,FU,3,QZ,4,CB,4,AB,2,,,,0,Unknown,4/26/2017
GCL,KAD17-010,251.92,259,Albite,5,PER,AB,5,,,,,,,,,,0,Unknown,4/27/2017
GCL,KAD17-010,259,263.66,FuQtzCarb,4,PER,FU,3,QZ,4,CB,4,AB,1,,,,0,Unknown,4/27/2017
GCL,KAD17-010,263.66,265.2,NA,NA,,,,,,,,,,,,VOID,0,Unknown,4/27/2017
GCL,KAD17-010,265.2,276,FuQtzCarb,4,PAT,FU,3,QZ,4,CB,4,,,,,STOPE FILL???,0,Unknown,4/27/2017
GCL,KAD17-010,276,292.6,ChlQtzCarb,4,PER,CB,3,QZ,4,CL,1,,,,,,0,Unknown,4/27/2017
GCL,KAD17-010,292.6,298.7,FuQtzCarb,4,PER,FU,4,QZ,4,CB,4,,,,,,0,Unknown,4/27/2017
GCL,KAD17-010,298.7,318,ChlQtzCarb,4,PER,CB,4,QZ,3,CL,2,,,,,,0,Unknown,4/27/2017
GCL,KAD17-010,318,324,FuQtzCarb,2,PAT,QZ,3,CB,4,FU,3,,,,,,0,Stubley,4/27/2017
GCL,KAD17-010,324,351,ChlQtzCarb,5,PER,CL,4,QZ,3,CB,3,,,,,,0,Unknown,4/28/2017
GCL,KAD17-010,351,357,FuQtzCarb,2,PAT,QZ,3,CB,3,FU,2,,,,,,0,Stubley,4/28/2017
GCL,KAD17-010,357,374,ChlQtzCarb,3,PER,CB,3,QZ,3,CL,2,,,,,,0,Stubley,4/28/2017
GCL,KAD17-010,374,376.2,SerQtzCarb,4,FRC,MS,3,QZ,3,CB,3,,,,,,0,Stubley,4/28/2017
GCL,KAD17-010,376.2,388.04,ChlQtzCarb,4,PER,QZ,4,CB,4,CL,3,,,,,,0,Stubley,4/29/2017
GCL,KAD17-010,388.04,395.8,SerQtzCarb,3,PER,QZ,4,MS,3,CB,3,CL,2,,,,0,Unknown,4/29/2017
GCL,KAD17-010,395.8,396.76,Albite,5,PER,QZ,4,,,,,,,,,,0,Unknown,4/29/2017
GCL,KAD17-010,396.76,414,SerQtzCarb,4,PER,QZ,4,MS,4,CB,2,,,,,,0,Unknown,4/29/2017
GCL,KAD17-011,5.4,14.67,Chl,2,PER,CL,2,AB,2,CA,1,,,,,"Pervasive chlorite + siliceous alteration with patchy ""bleached"" albitic alteration in zones.",0,Blackwell,4/27/2017
GCL,KAD17-011,14.67,26.85,ChlCarbCal,4,PER,CL,4,CA,2,AB,2,,,,,Strong to moderate chlorite-calcite alteration and patchy albite alteration. The strongest albite alteration is surrounding the black carbonaceous domains.,0,Blackwell,4/27/2017
GCL,KAD17-011,26.85,34.84,Chl,4,PAT,CL,4,CA,4,AB,2,,,,,Strong chlorite-calcite alteration in bands. Patchy albite/siliceous alteration.,0,Blackwell,4/27/2017
GCL,KAD17-011,34.84,40.05,Albite,2,PER,AB,2,CL,2,,,,,,,Strongly silicified rock with weak chlorite developed along foliation.,0,Blackwell,4/27/2017
GCL,KAD17-011,40.05,81.4,Albite,3,PER,AB,3,QZ,3,CL,2,,,,,,0,Hamilton,4/28/2017
GCL,KAD17-011,81.4,102,Albite,2,PER,AB,2,CL,2,QZ,2,,,,,Pervasive weak albitic or siliceous alteration.,0,Blackwell,4/28/2017
GCL,KAD17-011,102,115.79,Albite,2,PER,AB,2,QZ,2,CL,2,,,,,,0,Blackwell,4/28/2017
GCL,KAD17-011,115.79,135.39,Chl,4,PER,CL,4,CA,3,,,,,,,Pervasive chlorite-calcite alteration throughout. Varioles are often a bleached pinkish colour.,0,Blackwell,4/28/2017
GCL,KAD17-011,135.39,138.77,Qtz,2,PER,QZ,2,CA,3,GR,2,,,,,Siliceous altered rocks with calcite. Weak graphite alteration of carbonaceous mudstone beds.,0,Blackwell,4/28/2017
GCL,KAD17-011,138.77,160.07,Chl,4,PER,CL,4,CA,,,,,,,,,0,Blackwell,4/29/2017
GCL,KAD17-011,160.07,172.73,ChlCarbCal,4,PER,CA,4,CL,3,CB,2,MS,2,,,Strongly banded unit of calcite-quartz carb domains and chlorite-carb-sericite altered ultramafic.,0,Blackwell,4/29/2017
GCL,KAD17-011,172.73,198,ChlCarbCal,3,PER,CL,3,CA,4,CB,2,AB,2,,,Strong chlorite-calcite alteration and patchy weak siliceous alteration.,0,Blackwell,4/29/2017
GCL,KAD17-011,198,210.4,Qtz,3,PER,QZ,3,CA,3,CL,2,,,,,,0,Blackwell,4/29/2017
GCL,KAD17-011,210.4,228.48,Chl,2,PAT,CL,3,CA,2,QZ,3,AB,1,,,"Patchy chlorite-calcite alteration, calcite decreases with depth, possible patchy albitic alteration.",0,Blackwell,5/1/2017
GCL,KAD17-011,228.48,237.08,Qtz,3,PAT,QZ,3,AB,2,CL,3,CA,2,,,"Patchy siliceous alteration (quartz or albitic), moderate chlorite and trace calcite alteration.",0,Blackwell,5/1/2017
GCL,KAD17-011,237.08,255,Qtz,4,PER,QZ,4,CL,2,CA,1,,,,,"Strong patchy siliceous alteration (quartz), patchy weak chlorite alteration.",0,Blackwell,5/1/2017
GCL,KAD17-011,255,256.28,Graph,5,PER,GR,5,,,,,,,,,,0,Blackwell,5/1/2017
GCL,KAD17-011,256.28,262.07,Qtz,4,PER,QZ,4,FU,2,CB,3,RU,2,,,"Strong siliceous alteration and weak fuchsite alteration, fracture controlled quartz-carbonate alteration. Disseminated orange rutile.",0,Blackwell,5/1/2017
GCL,KAD17-011,262.07,273.25,FuQtzCarb,3,PER,CB,3,QZ,2,FU,2,,,,,Pervasive weak fuchsite alteration; pervasive to fracture controlled quartz-carbonate alteration (grey to brownish).,0,Blackwell,5/2/2017
GCL,KAD17-011,273.25,297,QtzCarb,3,PER,CB,3,QZ,3,FU,2,MS,2,,,Pervasive brown to grey quartz-carbonate alteration with patchy weak to moderate fuchsite alteration.,0,Blackwell,5/2/2017
GCL,KAD17-011,297,298.65,Qtz,3,PER,QZ,3,GR,2,,,,,,,Dark black friable and fractured rocks.,0,Blackwell,5/2/2017
GCL,KAD17-011,298.65,305.45,Qtz,4,PER,QZ,4,AB,2,CL,2,GR,2,,,,0,Blackwell,5/2/2017
GCL,KAD17-011,305.45,317.72,Albite,2,PAT,AB,2,CL,3,QZ,3,,,,,,0,Blackwell,5/2/2017
GCL,KAD17-011,317.72,345.03,ChlQtzCarb,4,PER,CB,4,CA,4,CL,3,,,,,Alternating bands of chlorite-carbonate and calcite carbonate.,0,Blackwell,5/3/2017
GCL,KAD17-011,345.03,348.36,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,3,CA,1,TA,1,Pervasive chlorite alteration and QC alteration domiantly in bands.,0,Blackwell,5/3/2017
GCL,KAD17-011,348.36,349.91,FuQtzCarb,2,PER,CB,3,FU,2,QZ,2,MS,2,,,,0,Blackwell,5/3/2017
GCL,KAD17-011,349.91,360.64,FuQtzCarb,3,PER,CB,3,QZ,2,FU,2,MS,2,CL,2,Pervasive brown quartz-carbonate alteration with patchy green fuchsite alteration.,0,Blackwell,5/3/2017
GCL,KAD17-011,360.64,361.43,SerQtzCarb,3,PER,CB,4,MS,4,QZ,2,FU,1,,,Matte brown carbonate-sericite alteration with a trace or subtle fuchsite alteration.,0,Blackwell,5/3/2017
GCL,KAD17-011,361.43,382.75,FuQtzCarb,3,PER,CB,4,QZ,3,MS,3,FU,2,,,Pervasive brown quartz-carbonate-sericite alteration with weak to moderate fuchsite alteration.,0,Blackwell,5/4/2017
GCL,KAD17-011,382.75,384.3,Albite,3,PER,AB,3,MS,3,CB,3,,,,,Pervasive moderate albite and sericite alteration +- carbonate alteration +- chlorite altn,0,Blackwell,5/4/2017
GCL,KAD17-011,384.3,406.88,FuQtzCarb,3,PER,CB,4,QZ,4,FU,3,MS,3,,,Domains of brown to grey quartz-carb and domains of moderate fuchsite +- rutile alteration.,0,Blackwell,5/4/2017
GCL,KAD17-011,406.88,408,NA,NA,,,,,,,,,,,,Gravel fill,0,Blackwell,9/3/2017
GCL,KAD17-011,408,410.08,ChlQtzCarb,4,PER,CL,4,CB,3,QZ,3,,,,,Strong chlorite alteration of fragments and QC infill / vein network.,0,Blackwell,5/4/2017
GCL,KAD17-011,410.08,412.5,NA,NA,,,,,,,,,,,,,0,Blackwell,9/3/2017
GCL,KAD17-012,5.4,51.64,ChlCarbCal,4,PER,CA,4,CL,2,CB,4,,,,,,0,Stubley,4/30/2017
GCL,KAD17-012,51.64,66,ChlCarbCal,3,PER,CA,1,CL,2,CB,4,QZ,3,,,,0,Stubley,4/30/2017
GCL,KAD17-012,66,84.9,Qtz,2,PER,QZ,3,CA,1,CB,2,,,,,,0,Stubley,4/30/2017
GCL,KAD17-012,84.9,88,GraphChl,3,FRC,CL,3,GR,3,CB,3,QZ,3,,,,0,Stubley,4/30/2017
GCL,KAD17-012,88,102,FuQtzCarb,2,PER,FU,2,QZ,4,CB,3,AB,2,,,,0,Stubley,5/1/2017
GCL,KAD17-012,102,108,QtzCarb,3,PER,QZ,4,CB,4,,,,,,,,0,Stubley,5/1/2017
GCL,KAD17-012,108,114.31,TalcChl,5,PER,TA,5,CL,5,CB,4,,,,,,0,Stubley,5/1/2017
GCL,KAD17-012,114.31,116.5,FuQtzCarb,5,PER,FU,4,QZ,5,CB,5,,,,,,0,Stubley,5/1/2017
GCL,KAD17-012,116.5,124.9,TalcChl,5,PER,TA,5,CL,5,,,,,,,,0,Stubley,5/1/2017
GCL,KAD17-012,150,159.62,FuQtzCarb,4,PAT,FU,3,QZ,3,CB,4,,,,,,0,Stubley,5/3/2017
GCL,KAD17-012,159.62,180,TalcChl,4,PER,TA,5,CL,4,,,,,,,,0,Stubley,5/3/2017
GCL,KAD17-012,180,188.6,FuQtzCarb,3,PAT,FU,3,QZ,3,CB,3,,,,,,0,Stubley,5/3/2017
GCL,KAD17-012,188.6,223,QtzCarb,4,PAT,QZ,4,CB,4,FU,3,CL,2,,,,0,Stubley,5/3/2017
GCL,KAD17-012,223,240,FuQtzCarb,5,PER,FU,4,QZ,5,CB,5,,,,,,0,Stubley,5/3/2017
GCL,KAD17-012,240,246,ChlQtzCarb,4,PER,QZ,4,CB,4,CL,1,FU,1,,,,0,Stubley,5/4/2017
GCL,KAD17-012,246,246.74,Qtz,4,PER,QZ,4,AB,4,,,,,,,,0,Stubley,5/4/2017
GCL,KAD17-012,246.74,252.9,FuQtzCarb,5,PER,QZ,4,CB,4,FU,4,,,,,,0,Stubley,5/4/2017
GCL,KAD17-012,252.9,254.4,NA,NA,,,,,,,,,,,,,0,Stubley,9/3/2017
GCL,KAD17-012,254.4,255,TalcChl,4,PER,TA,4,CL,4,,,,,,,,0,Stubley,5/4/2017
